,Date,Time,Message,Messenger
10060,2020-08-06,13:25:08,,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10061,2020-08-06,13:25:08,,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10062,2020-08-06,13:25:08,,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10063,2020-08-06,13:31:01,??,RAJ KIRAN A.N
10064,2020-08-06,13:31:49,android 11 beta 2,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10065,2020-08-06,13:36:46,Can you tell me how you get it???,Impossiblist
10066,2020-08-06,13:39:12,"It's a gsi, cam pop up, doesn't go inside, no mobile network etc",★ Meitei Nupa★
10067,2020-08-06,13:40:51,Ok,Impossiblist
10068,2020-08-06,13:41:20,And system is stock ryt,Impossiblist
10069,2020-08-06,13:41:32,Wow I am really excited for this update,Impossiblist
10070,2020-08-06,13:41:35,😁,Impossiblist
10071,2020-08-06,13:48:49,ril and wifi workin,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10072,2020-08-06,13:48:52,lol,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10073,2020-08-06,13:49:09,added some tweks in vendor,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10074,2020-08-06,14:13:14,Wow,Impossiblist
10075,2020-08-06,14:13:39,Mostly Xiaomi won't bhi giving this update,Impossiblist
10076,2020-08-06,14:14:02,Its awesome that someone is there who is working!!! 🔥🔥,Impossiblist
10077,2020-08-06,15:34:14,Hi,
10078,2020-08-06,15:34:19,Do you know?,
10079,2020-08-06,15:34:24,,
10080,2020-08-06,15:34:36,Which version?,
10081,2020-08-06,18:27:38,"Written , and plox use latest one",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10082,2020-08-06,19:16:53,"K20P is in the list
Infact internal testing already started for k20",rockyanexpert
10083,2020-08-07,10:08:26,,cat to
10084,2020-08-07,10:08:50,how to ser permision rw-r--r--,cat to
10085,2020-08-07,10:31:55,With a root file manager. To be honest 99.99% of the time when you replace the file then the permissions are already correct.,brad
10086,2020-08-07,10:35:00,,brad
10087,2020-08-07,10:37:28,,brad
10088,2020-08-07,10:53:00,miroom sur,cat to
10089,2020-08-07,10:58:44,i want bootanomation file flash with custom recover pls,cat to
10090,2020-08-07,11:06:02,,cat to
10091,2020-08-07,11:06:16,copy fail,cat to
10092,2020-08-07,11:06:24,😢,cat to
10093,2020-08-07,11:11:46,Oh. Yeah. Won't work on MIUI ROMs. AOSP only.,brad
10094,2020-08-07,11:15:34,thank bro,cat to
10095,2020-08-07,11:16:02,yo can recomed bootanimation for miui,cat to
10096,2020-08-07,11:18:17,I don't have a clue. After my first week before I could unlock I haven't spent 1 hour on MIUI.,brad
10097,2020-08-07,15:42:27,0644,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10098,2020-08-07,15:43:44,Use mixplorer,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10099,2020-08-07,19:18:44,Only dark theme i guess,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10100,2020-08-07,19:22:39,"Try it i dont know if its gonna work , you really need that ??",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10101,2020-08-07,19:27:47,"Wait let me ask Ahmed if he can make it magisk module ,",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10102,2020-08-07,19:28:21,Thank You Sir.,UXAS ✗ DARKSEID (◣_◢)ᴹᵒˢᵗˡʸ ᴬᶜᵗⁱᵛᵉ
10103,2020-08-07,19:38:20,,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10104,2020-08-07,19:42:26,,K20 Pro / Mi9T pro Mods [ EOL ]
10105,2020-08-07,19:45:15,,K20 Pro / Mi9T pro Mods [ EOL ]
10106,2020-08-07,19:46:20,,ahmed
10107,2020-08-07,20:05:20,Thank You Sir & Ahmed. Let Me Try.,UXAS ✗ DARKSEID (◣_◢)ᴹᵒˢᵗˡʸ ᴬᶜᵗⁱᵛᵉ
10108,2020-08-07,20:06:22,which device bro,
10109,2020-08-07,20:06:53,how to make own bootanimation,
10110,2020-08-07,20:10:08,,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10111,2020-08-07,20:13:17,,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10112,2020-08-07,20:13:31,Search in yt ir google,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10113,2020-08-07,20:24:20,how to change boot logo,
10114,2020-08-07,20:32:09,can we install bootanimation of raphael to lavender?,
10115,2020-08-07,20:32:12,doed it work?,
10116,2020-08-07,20:34:25,It will work i guess,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10117,2020-08-07,20:34:39,Flash custom boot splash,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10118,2020-08-07,20:35:00,how to make,
10119,2020-08-07,20:35:11,own boot splash,
10120,2020-08-07,20:35:30,Search in xda there has a app for pc,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10121,2020-08-07,20:40:05,,
10122,2020-08-07,20:48:54,but resolutions is different from each other,
10123,2020-08-07,20:57:49,Try it u can always remove it if it doesn't work,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10124,2020-08-07,20:58:10,how can i do ?,
10125,2020-08-07,20:58:14,from twrp or?,
10126,2020-08-07,21:04:34,Anyone know where to get James dsp?,mr zero
10127,2020-08-07,21:09:54,Its magisk module so intall in magisk,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10128,2020-08-07,21:10:29,i mean how to uninstall,
10129,2020-08-07,21:10:36,if does not work,
10130,2020-08-07,21:11:33,Ofc magisk manager,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10131,2020-08-07,22:49:06,,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10132,2020-08-07,22:50:48,First one,jinwk00
10133,2020-08-07,22:51:20,"First looks more 3d.
Second looks more cooler",Sandeeep
10134,2020-08-07,22:51:25,Dono me se koi nai,Anon ji
10135,2020-08-07,22:52:00,Fir banake do sar 😅😅,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10136,2020-08-07,22:52:39,Lol mudi_ji now write blogs and news articles..,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10137,2020-08-07,22:52:54,Subscribe mudi ji channel!,(𝙰𝙵𝙺) 𝙿 𝚁 𝙰 𝚃 𝙴 𝙴 𝙺 ⑆ ⑇ #oofgang ⑇
10138,2020-08-07,22:53:06,,Anon ji
10139,2020-08-07,22:53:22,Mudi ji bes,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10140,2020-08-07,22:53:31,Kek majak kar raha add the animation of second one to first one and keep the color bg of first one,Anon ji
10141,2020-08-07,22:53:34,Mudi ji's channel bes,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10142,2020-08-07,22:59:08,Okay nice plan,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10143,2020-08-07,22:59:46,,Anon ji
10144,2020-08-07,23:08:00,First,void
10145,2020-08-07,23:17:13,,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10146,2020-08-07,23:26:16,Done,Anon ji
10147,2020-08-07,23:27:44,Yeah,Anon ji
10148,2020-08-07,23:27:55,But wo different lag raha,Anon ji
10149,2020-08-07,23:28:25,,K20 Pro / Mi9T pro Mods [ EOL ]
10150,2020-08-07,23:33:03,how can i fix?,
10151,2020-08-07,23:33:18,,
10152,2020-08-07,23:33:30,this is the file,
10153,2020-08-07,23:35:21,This is the file,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10154,2020-08-07,23:35:21,,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10155,2020-08-07,23:36:20,is it magisk module ?,
10156,2020-08-07,23:36:28,Yes,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10157,2020-08-07,23:36:46,i hope it works for lavender 😂,
10158,2020-08-07,23:36:55,Will work sure,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10159,2020-08-07,23:37:09,gonna try and feedback,
10160,2020-08-07,23:37:37,mmm restarting,
10161,2020-08-07,23:38:26,Why when i flash this it end with error 12e,mUi
10162,2020-08-07,23:38:28,Doesn't work on miui eu 12 stable,Jaafar
10163,2020-08-07,23:38:36,123,mUi
10164,2020-08-07,23:39:06,Not for miui miui doesn't support anything,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10165,2020-08-07,23:40:02,👍,Jaafar
10166,2020-08-07,23:40:16,not working on masik rom,
10167,2020-08-07,23:40:32,Offf not for miui forgot to mention,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10168,2020-08-07,23:40:43,Will work in any aosp rom,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10169,2020-08-07,23:40:51,does not matter bro thx for ur support,
10170,2020-08-07,23:40:58,btw,
10171,2020-08-07,23:41:24,can i change with mine or is it impossible?,
10172,2020-08-07,23:42:10,In miui u can't change bootanimation untill any theme supports,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10173,2020-08-07,23:42:28,thx man have a nice day,
10174,2020-08-07,23:42:45,You too 😄,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10175,2020-08-08,00:13:48,is there other for aosp roms?,anilist
10176,2020-08-08,00:35:51,No,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10177,2020-08-08,00:36:06,okay,anilist
10178,2020-08-08,08:57:53,How to take backup of old bootanimation,
10179,2020-08-08,11:30:38,Ok ty,
10180,2020-08-08,11:32:25,So I replace it again by copying,
10181,2020-08-08,11:37:27,Yes,UXAS ✗ DARKSEID (◣_◢)ᴹᵒˢᵗˡʸ ᴬᶜᵗⁱᵛᵉ
10182,2020-08-08,12:09:34,Where to find watch dogs boot splash,
10183,2020-08-08,13:00:29,,K20 Pro / Mi9T pro Mods [ EOL ]
10184,2020-08-08,17:22:54,language,anon
10185,2020-08-08,17:23:19,decency,anon
10186,2020-08-08,17:24:17,,anon
10187,2020-08-08,19:23:35,You're asking me about miui 🤣🤣🤣🤣,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10188,2020-08-08,19:24:06,You might have used latest MIUI roms for reviews,Lord Vilain
10189,2020-08-08,19:25:40,"Nah , i don't use miui ,i don't like miui",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10190,2020-08-08,21:20:13,how much battery so they drain?,insanowsky
10191,2020-08-08,21:52:26,not much,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10192,2020-08-08,23:23:10,Can i flash vendor on current rom or i have to reflash rom file after flashing vendor file ?,TunoEx
10193,2020-08-08,23:43:18,"A correnteza do riacho
Não é mais forte
Que a dúvida em que me acho
""Matheus Salles""

Mi9T Pro, pixelcam 5.4, edição lightrom. Só não lembro qual XML",Jaboatao Notícias
10194,2020-08-08,23:46:47,Beautiful pic,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10195,2020-08-08,23:47:26,What ?? Do you want to update your vendor ??,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10196,2020-08-08,23:52:07,"No sir, i think i messed up with network....its very unstable...i didn't flashed vendor when going to derpfest from bliss...",TunoEx
10197,2020-08-08,23:52:56,is the group info still relevant here lol,Superuser #APF
10198,2020-08-08,23:55:31,"You don't have to flash vendor every time untill you're switching from another vendor , and yes if you have any issue you can reflash the vendor just flash vendor + dfe ,or for network issue maybe reset apn or reset network once",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10199,2020-08-08,23:56:29,Yes but sadly noone talks about mods 🤣🤣 its fn like personal support,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10200,2020-08-08,23:56:53,Can anyone help me out,PRATHMESH RELEKAR
10201,2020-08-08,23:57:15,Yes ??,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10202,2020-08-08,23:57:19,"Ok thank you, but tried to change the apn settings, but the problem with both BSNL and JiO networks....",TunoEx
10203,2020-08-08,23:58:10,When i flash masik 15.2 rom in my k20 pro it doesn't flash,PRATHMESH RELEKAR
10204,2020-08-08,23:58:21,"Reset the network , don't mess with apn and if you really messed up then reset the apn",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10205,2020-08-08,23:58:44,Ok. Thanks 👍,TunoEx
10206,2020-08-08,23:58:58,"Bruhhh , which recovery ??",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10207,2020-08-08,23:59:11,use orangefox 10.0-6,
10208,2020-08-08,23:59:22,I am using orange fox,PRATHMESH RELEKAR
10209,2020-08-08,23:59:38,Using latest one ??,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10210,2020-08-08,23:59:44,Yes,PRATHMESH RELEKAR
10211,2020-08-08,23:59:57,It is latest only,PRATHMESH RELEKAR
10212,2020-08-09,00:00:32,"Okay , is it giving any error or something ?",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10213,2020-08-09,00:00:39,But when i flash it when my device reboot's it again comes into recovery,PRATHMESH RELEKAR
10214,2020-08-09,00:00:53,No it is not giving error,PRATHMESH RELEKAR
10215,2020-08-09,00:00:57,Flasg dfe,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10216,2020-08-09,00:01:08,Yes flashed,PRATHMESH RELEKAR
10217,2020-08-09,00:01:08,Or format data,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10218,2020-08-09,00:01:36,It might be problem of raphael and raphaelin confusion,PRATHMESH RELEKAR
10219,2020-08-09,00:01:56,Did you flashed magisk before dfe ??,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10220,2020-08-09,00:02:10,No then it won't flash,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10221,2020-08-09,00:02:15,I didn't flashed magisk,PRATHMESH RELEKAR
10222,2020-08-09,00:03:35,"Ohh , maybe try reflashing it should work otherwise you have to format data",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10223,2020-08-09,00:04:32,No need to change code with notepad++ know,PRATHMESH RELEKAR
10224,2020-08-09,00:04:35,?,PRATHMESH RELEKAR
10225,2020-08-09,00:37:29,No if it flashed then no need to change,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10226,2020-08-09,00:59:23,In twrp it gives error 7,PRATHMESH RELEKAR
10227,2020-08-09,01:05:52,"Don't use twrp , use ofox latest or shrp recovery",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10228,2020-08-09,10:16:48,Hello guys I need help,Sharath DJhero
10229,2020-08-09,10:23:58,"Yeah we helped you no problem
But for real state your question",jinwk00
10230,2020-08-09,10:24:41,I flashed 3.4.1 twrp and tried to install latest vendor but it ended up with error 7,Sharath DJhero
10231,2020-08-09,10:25:16,"1. Try Orangefox, never failed me
2. Make sure your vendor is correct and latest",jinwk00
10232,2020-08-09,10:26:10,Now I tried to install different twrp and rebooted it to the recovery but it keep stuck on fastboot even how many times I flashed the twrp it still getting redirected to fastboot,Sharath DJhero
10233,2020-08-09,10:26:31,I hv purchased this phone just now,Sharath DJhero
10234,2020-08-09,10:26:45,Did u unlock properly?,jinwk00
10235,2020-08-09,10:26:58,Yees i did,Sharath DJhero
10236,2020-08-09,10:27:03,Using mi unlock tool,Sharath DJhero
10237,2020-08-09,10:28:28,DId you wait 7 days,jinwk00
10238,2020-08-09,10:29:12,I don't have to bcz my account is already registered even if it is any mi device it will be unlocked with in one time,Sharath DJhero
10239,2020-08-09,10:29:20,I was poco user just before,Sharath DJhero
10240,2020-08-09,10:29:31,I sold poco and purchased k20pro,Sharath DJhero
10241,2020-08-09,10:29:38,oh ok,jinwk00
10242,2020-08-09,10:29:41,fair enough,jinwk00
10243,2020-08-09,10:30:06,Help?,Sharath DJhero
10244,2020-08-09,10:30:08,Anyone,Sharath DJhero
10245,2020-08-09,10:30:16,Try ofox,jinwk00
10246,2020-08-09,10:30:21,never failed me like i said,jinwk00
10247,2020-08-09,10:31:05,If u have it here could u share?,Sharath DJhero
10248,2020-08-09,10:33:12,Go to updates channel,jinwk00
10249,2020-08-09,10:34:20,Link pla,Sharath DJhero
10250,2020-08-09,10:34:22,Pls*,Sharath DJhero
10251,2020-08-09,10:35:08,"Trick - 1 // Turn off app autostart  and disable background activities for unused apps , maybe disable them so save battery in memeui 
.
Trick -2 // Come to aosp its far better than memeui 
.
Thank you",Saitama
10252,2020-08-09,11:04:04,Try to learn to search. It'll help you in long run.,Ashok Soni
10253,2020-08-09,11:04:16,,Saitama
10254,2020-08-09,12:39:18,You need to hide the magisk manager itself in most cases.,Ashok Soni
10255,2020-08-09,13:35:37,Can any one provide me twrp 3..3.1-25?,Sharath DJhero
10256,2020-08-09,13:39:18,No mirrors found that's the problem,Sharath DJhero
10257,2020-08-09,13:42:18,I'm facing fbe encryption problem,Sharath DJhero
10258,2020-08-09,13:42:30,Please help to install evolution,Sharath DJhero
10259,2020-08-09,14:06:15,Wrong group. There are ample notes to help with that in evolution group. And I meant search in the tg group and read. I just linked ofox for you after my last post. You totally skipped that.,Ashok Soni
10260,2020-08-09,14:09:11,,Asharib Khan🌊
10261,2020-08-09,14:09:16,How to fix?,Asharib Khan🌊
10262,2020-08-09,14:46:19,"Bruhhh , its nagisk module install through magisk",𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10263,2020-08-09,15:20:21,any review?,ezzat amir
10264,2020-08-09,17:03:21,Working for some peoples,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10265,2020-08-09,17:26:32,how to open 90fps pubg mobile,cat to
10266,2020-08-09,17:31:29,Does your screen support 90Hz?,BiS
10267,2020-08-09,17:31:46,Does your screen support 90Hz?,cat to
10268,2020-08-09,17:32:28,"You can do it through recovery also, there's a trick...but manually you have to do it",BiS
10269,2020-08-09,17:32:37,What?,BiS
10270,2020-08-09,17:34:04,Do u have oneplus,★ Meitei Nupa★
10271,2020-08-09,17:34:28,I'm asking him.,BiS
10272,2020-08-09,17:34:36,The one who asked the question.,BiS
10273,2020-08-09,17:34:41,Lol,★ Meitei Nupa★
10274,2020-08-09,17:34:58,😅,BiS
10275,2020-08-09,18:13:07,Derpfest ROM gaming mode not open plz help,
10276,2020-08-09,18:19:46,It just stops notifs and calls,pyaracetamol
10277,2020-08-09,18:19:54,No performance adjustments as such,pyaracetamol
10278,2020-08-09,18:20:39,No it's not work fine,
10279,2020-08-09,18:27:35,,cat to
10280,2020-08-09,18:31:01,,
10281,2020-08-09,18:37:00,Is this derpfest support group ??,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10282,2020-08-09,18:55:30,Ok,
10283,2020-08-09,19:04:42,How?,Sheldon Lee Cooper
10284,2020-08-09,19:05:37,,RD
10285,2020-08-09,20:25:40,,Sharath DJhero
10286,2020-08-09,20:25:53,Help do I have to untick unmount system or keep it,Sharath DJhero
10287,2020-08-09,20:33:44,Keep it,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10288,2020-08-09,20:34:07,,𝘿𝙀𝘽𝘼𝙉𝙅𝘼𝙉 ◢ ◤ ᵒᵖ⁹ʳ
10289,2020-08-09,20:40:20,,RD
10290,2020-08-09,20:53:21,Yaah did thanks,Sharath DJhero
10291,2020-08-10,02:11:00,beanodd,Superuser #APF
10292,2020-08-10,06:17:47,,cat to
10293,2020-08-10,06:55:24,Why would you need pubg mobile graphics mod,jinwk00
10294,2020-08-10,06:55:36,"Even HDR Extreme FPS, it runs fine here",jinwk00
10295,2020-08-10,06:55:58,Also you don't need 90fps smh,jinwk00
10296,2020-08-10,06:57:34,facing any problem with pubg account?,
10297,2020-08-10,07:00:25,,
10298,2020-08-10,07:00:28,🙄,
10299,2020-08-10,07:00:38,what benefits of this?,
10300,2020-08-10,07:02:29,Just dont,jinwk00
10301,2020-08-10,07:02:35,I told you several times,jinwk00
10302,2020-08-10,07:02:47,Do idiots never listen or some sort fml,jinwk00
10303,2020-08-10,07:02:52,🙄,
10304,2020-08-10,07:23:06,You should be using smooth/extreme anyways.,brad
10305,2020-08-10,07:23:34,And you don't need a module for that,brad
10306,2020-08-10,07:24:02,People always fell into conspiracy/clickbait especially like him,jinwk00
10307,2020-08-10,07:24:11,Thinking that a placebo or fake module can fix his issue,jinwk00
10308,2020-08-10,07:25:05,All issues I ever have with games is due to network issues. 855 is more than capable of playing these games.,brad
10309,2020-08-10,07:25:27,"Hold my perfect connection lel
22ping at the beginning, 12-14 at the last 25",jinwk00
10310,2020-08-10,07:26:03,Dang you. I can start off good (55) but usually hits 200+ somewhere in there.,brad
10311,2020-08-10,07:26:17,Rip lol I have 350mbps if that helps,jinwk00
10312,2020-08-10,07:26:32,I'm sure. 20/20 here.,brad
10313,2020-08-10,07:27:00,"350/15 (idek what happened cuz my ISP decided to ""fuck you"" at me)",jinwk00
10314,2020-08-10,07:27:09,Haha.,brad
10315,2020-08-10,07:27:21,At least 350.,brad
10316,2020-08-10,07:31:41,ping issue bro,
10317,2020-08-10,07:32:15,Ping is no relation to graphics,jinwk00
10318,2020-08-10,07:32:35,🙄,
10319,2020-08-10,07:32:49,Did I say something wrong?,jinwk00
10320,2020-08-10,07:38:01,yes,
10321,2020-08-10,07:49:51,Then explain what I said wrong about,jinwk00
10322,2020-08-10,08:56:45,no,cat to
10323,2020-08-10,08:57:02,oky,
10324,2020-08-10,08:57:14,Because we fixed it in,cat to
10325,2020-08-10,08:57:19,device,cat to
10326,2020-08-10,08:57:28,ok,
10327,2020-08-10,08:57:38,Did not modify the game.,cat to
10328,2020-08-10,08:58:04,sory i noob english bro,cat to
10329,2020-08-10,08:58:10,me to😁😂,
10330,2020-08-10,08:58:46,Learn like me,jinwk00
10331,2020-08-10,08:59:04,i have one file for pubg,
10332,2020-08-10,08:59:18,max fps depends on device,
10333,2020-08-10,09:00:10,"my device
rom miroom
kenel immensity
72hz to display",cat to
10334,2020-08-10,09:00:26,i said for pubg,
10335,2020-08-10,09:00:33,not for display,
10336,2020-08-10,09:01:14,I let you know,cat to
10337,2020-08-10,11:06:20,That gets you 90fps on 60hz panel?,Lenny
10338,2020-08-10,11:31:08,72 hz bro,cat to
10339,2020-08-10,11:31:25,sory get 90 fps,cat to
10340,2020-08-10,11:31:33,,cat to
10341,2020-08-10,11:31:37,I know what's the point,jinwk00
10342,2020-08-10,11:31:55,Good thing I run on 144hz panel so I'm gud,jinwk00
10343,2020-08-10,11:32:02,I'm asking if i am on 60hz panel with f1xy kernel (i have no oc on screen) then it'll get 90fps on 60hz right?,Lenny
